video_id,title,description,iframe,link
hVkucvXz1dc,Probabilidad - ejercicios 48 y 49,"## Problema 48
Si deseamos expandir (x + y)^8, ¿cuál es el coeficiente de x^5y^3? ¿Cuál es el coeficiente de x^3y^5?
## Problema 49
Los estudiantes que asisten a clase en la Universidad de Florida pueden seleccionar de entre 130 disciplinas de posgrado. El posgrado de un estudiante se identifica en los registros del secretario general de
la universidad con un código de dos o tres letras (por ejemplo, los posgrados en estadística se identifican con STA, los de matemáticas con MS). Algunos estudiantes optan por dos posgrados y completan los
requisitos para ambos antes de graduarse. Al secretario general se le pidió considere asignar a estos dos posgrados un código diferente de dos o tres letras para que puedan ser identificados en el sistema de
registro del estudiante.

a. ¿Cuál es el número máximo de posibles posgrados dobles disponibles para estudiantes de la Universidad de Florida?

b. Si existe cualquier código de dos o tres letras para identificar posgrados individuales o dobles, ¿de cuántos códigos de posgrado se dispone?

c. ¿Cuántos códigos de posgrado se requieren para identificar estudiantes que tienen ya sea un posgrado individual o uno doble?

d. ¿Hay sufi cientes códigos de posgrado para identifi car todos los posgrados individuales o dobles en la Universidad de Florida?

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/hVkucvXz1dc"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/hVkucvXz1dc
R-QOTvvI6Iw,Probabilidad - ejercicios 46 y 47,"## Problema 46
Diez equipos están jugando en un torneo de baloncesto. En la primera ronda, a los equipos se les asignan al azar los juegos 1, 2, 3, 4 y 5. ¿En cuántas formas pueden ser asignados los equipos a los juegos?

## Problema 47
Consulte el Ejercicio.46. Si 2n equipos van a ser asignados a los juegos 1, 2, … , n, ¿en cuántas formaspueden ser asignados los equipos a los juegos?

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/R-QOTvvI6Iw"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/R-QOTvvI6Iw
Ue1WZM6VNiA,probabilidad - Ejercicio 45,"Ejercicio 45 capitulo 2 mendenhall estadistica matematica
Suponga que deseamos expandir (x + y + z)17. ¿Cuál es el coefi ciente de x2y5z10?

## Lista con todos los videos de probabilidad
https://www.youtube.com/watch?v=1kg565G4rZg&list=PLAFn9q_BCao9Jg4qk6bfh5D_eqmZRDHFr

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Ue1WZM6VNiA"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/Ue1WZM6VNiA
tMQXJnv8SAg,"probabilidad - ejercicio 41, 42, 43, 44","problema 41

¿Cuántos números telefónicos diferentes de siete dígitos se pueden formar si el primer dígito no puede ser cero?

problema 42
La directora de personal de una corporación ha contratado diez nuevos ingenieros. Si tres puestos de trabajo (muy distintos) se abren en una planta en Cleveland, ¿en cuántas formas puede ella ocupar los puertos?

problema 43
Una flota de nueve taxis se ha de despachar a tres aeropuertos en forma tal que tres vayan al aeropuerto A, cinco al aeropuerto B y uno al aeropuerto C. ¿En cuántas formas distintas se puede lograr esto?

problema 44
Consulte el Ejercicio 43. Suponga que los taxis son asignados a aeropuertos al azar.
a Si exactamente uno de los taxis necesita reparación, ¿cuál es la probabilidad de que sea despachado
al aeropuerto C?
b Si exactamente tres de los taxis necesitan reparación,¿cuál es la probabilidad de que cada aeropuerto reciba uno de los taxis que necesita reparación?

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/tMQXJnv8SAg"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/tMQXJnv8SAg
KLDTS8gwBXo,"probabilidad - ejercicio 38, 39, 40, 41","p38
Un restaurante de nivel económico alto ofrece un menú especial de precios  jos en el que, por un costo  jo de comidas, una persona puede seleccionar de entre cuatro aperitivos, tres ensaladas, cuatro entradas y cinco postres. ¿Cuántas comidas diferentes hay si una de ellas consta de un aperitivo, una ensalada, una entrada y un postre?

p39
Un experimento consiste en tirar un par de dados.
a Use los teoremas combinatorios para determinar el número de puntos muestrales del espacio
muestral S.
b Encuentre la probabilidad de que la suma de los números que aparezcan en el dado sea igual a 7.

p40
Una marca de automóvil viene en cinco estilos diferentes, con cuatro tipos de motor, con dos tipos de
transmisiones y en ocho colores.
a ¿Cuántos autos tendría que tener en existencia un distribuidor si incluyera uno por cada combinación de estilo, motor y transmisión?
b ¿Cuántos tendría que tener en existencia un centro de distribución si todos los colores de autos se tuvieran para cada combinación del inciso a?

p41
¿Cuántos números telefónicos diferentes de siete dígitos se pueden formar si el primer dígito no puede ser cero?

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/KLDTS8gwBXo"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/KLDTS8gwBXo
kko-GoSJxNQ,probabilidad - Ejercicios 35 al 37,"problema 35
Una línea aérea tiene seis vuelos de Nueva York a California y siete vuelos de California a Hawai diarios. Si los vuelos se han de hacer en días separados, ¿cuántos arreglos diferentes de vuelos puede ofrecer la línea aérea de Nueva York a Hawai?

Problema 36  02:00
Una operación de ensamble en una planta de manufactura requiere tres pasos que se pueden realizar en cualquier secuencia. ¿En cuántas formas diferentes se puede efectuar el ensamble?

problema 37 03:38
Una mujer de negocios de Filadel a está preparando su itinerario para una visita a seis ciudades impor- tantes. La distancia recorrida y por tanto el costo del viaje, dependerá del orden en que ella planee su ruta.
a ¿Cuántos itinerarios diferentes (y costos de viaje) son posibles?
b Si la mujer selecciona al azar uno de los posibles itinerarios y Denver y San Francisco son dos de las
ciudades que ella piensa visitar, ¿cuál es la probabilidad de que visite Denver antes de San Francisco?
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/kko-GoSJxNQ"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/kko-GoSJxNQ
ETybic7Z4Yw,probabilidad - ejercicio 34,"Los pacientes que llegan a una clínica para atención externa pueden seleccionar una de tres estaciones de servicio. Suponga que los médicos se asignan al azar a las estaciones y que los pacientes por tanto no tienen preferencia de estación. Tres pacientes llegan a la clínica y se observa su selección de estación.
a Indique los puntos muestrales para el experimento.
b Sea A el evento de que cada estación recibe a un paciente. Indique los puntos muestrales en A.
c Haga una asignación razonable de probabilidades a los puntos muestrales y encuentre P(A).

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/ETybic7Z4Yw"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/ETybic7Z4Yw
CfhfzkmYOMM,probabilidad - ejercicio 31,"Un furgón de ferrocarril contiene seis sistemas electrónicos complejos. Dos de los seis se han de selec- cionar al azar para hacerles pruebas completas y luego clasi carlos como defectuosos o no defectuo- sos.
a Si dos de los seis sistemas en realidad están defectuosos, encuentre la probabilidad de que al menos
uno de los dos sistemas probados sea defectuoso. Encuentre la probabilidad de que ambos sean de-
fectuosos.
b Si cuatro de los seis sistemas están defectuosos en realidad, encuentre las probabilidades indicadas
en el inciso a.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/CfhfzkmYOMM"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/CfhfzkmYOMM
U2k3_wXAWZs,probabilidad - problema 32,"Un detallista vende sólo dos estilos de consolas estéreo y la experiencia muestra que ambas tienen igual
demanda. Cuatro clientes en sucesión entran a la tienda para comprar estéreos. El vendedor está intere- sado en sus preferencias.
a Indique las posibilidades para arreglos de preferencia entre los cuatro clientes (esto es, indique el
espacio muestral).
b Asigne probabilidades a los puntos muestrales.
c Denote con A el evento de que los cuatro clientes pre eran el mismo estilo. Encuentre P(A).

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/U2k3_wXAWZs"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/U2k3_wXAWZs
ZfID7BiL-Go,probabilidad - ejercicio 33,"La Oficina del Censo reporta que el ingreso familiar mediano para todas las familias en Estados Unidos, durante el año 2003, fue $43,318. Esto es, la mitad de todas las familias estadounidenses tuvo ingresos que rebasaban esta cantidad y la mitad tuvo ingresos iguales o menores a esta cantidad. Suponga que se hace una encuesta a cuatro familias y que cada una de ellas revela si su ingreso rebasó los $43,318 en 2003.
a Indique los puntos del espacio muestral.
b Identi que los eventos simples en cada uno de los eventos siguientes:
A: al menos dos tuvieron ingresos de más de $43,318.
B: exactamente dos tuvieron ingresos de más de $43,318.
C: exactamente una tuvo ingresos menores o iguales a $43,318.
c Haga uso de la interpretación dada para la mediana para asignar probabilidades a los eventos simples y encuentre P(A), P(B) y P(C).

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/ZfID7BiL-Go"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/ZfID7BiL-Go
bNr_W6Rh9eI,probabilidad - ejercicios 25 y 26,"Ejercicio 25
Al azar se selecciona un solo auto de entre todos los registrados en una agencia local de placas. ¿Qué piensa usted de la siguiente frase? “Todos los autos son marca Volkswagen o no lo son. Por tanto, la probabilidad de que el auto seleccionado sea un Volkswagen es de 1/2.”

Ejercicio 26
Según el Webster’s New Collegiate Dictionary, una varilla adivinadora es “una barra en forma de hor- queta que se piensa indica (o adivina) la presencia de agua o minerales al inclinarse hacia abajo cuando se mantiene sobre una veta”. Para probar el dicho de un experto en varillas adivinadoras, unos escépticos entierran cuatro latas en el suelo, dos vacías y dos llenas de agua. El experto es llevado a las cuatro latas y se le dice que dos de ellas contienen agua. Él usa la varilla adivinadora para probar cada una de las cuatro latas y decide cuáles de ellas contienen agua.
a Indique el espacio muestral para este experimento.
b Si la varilla adivinadora es totalmente inútil para localizar agua, ¿cuál es la probabilidad de que el
experto identi que en forma correcta (por adivinación) las dos latas que contienen agua?

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/academatica

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/bNr_W6Rh9eI"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/bNr_W6Rh9eI
2rF4BlQaJ1Y,probabilidad - Ejercicio 27,"En el Ejercicio 12 consideramos una situación en la que unos autos entran a un crucero y podría cada uno de ellos dar vuelta a la derecha, a la izquierda o seguir de frente. Un experimento consiste en observar dos vehículos que pasan por el crucero.
a ¿Cuántos puntos muestrales hay en el espacio muestral? Indíquelos.
b Suponiendo que todos los puntos muestrales sean igualmente probables, ¿cuál es la probabilidad de
que al menos un auto dé vuelta a la izquierda?
c De nuevo suponiendo puntos muestrales igualmente probables, ¿cuál es la probabilidad de que a lo
sumo un vehículo dé vuelta?

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/2rF4BlQaJ1Y"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/2rF4BlQaJ1Y
