Date,lat,lon,dep,yr,mag
1921-09-27,40.5,139,5,1921,6.5
1921-10-12,45.3,148.6,100,1921,6.6
1921-10-15,-12.694,167.03,35,1921,6.8
1921-10-20,-20.06,-68.956,113.6,1921,7.2
1921-11-11,7.897,127.257,35,1921,7.3
1921-11-15,36.116,70.724,152.1,1921,7.6
1921-12-08,36,140.2,35,1921,7
1921-12-18,-4.043,-71.223,544.8,1921,7.5
1922-01-06,-20.408,-76.389,25,1922,7.1
1922-01-09,23.22,-45.931,15,1922,7
1922-01-17,-6.482,-71.859,358.5,1922,7.4
1922-01-22,37.5,141.5,35,1922,6.5
1922-01-31,40.7,-125.553,15,1922,7.2
1922-03-04,52.924,157.181,241.4,1922,7.1
1922-03-10,-20.656,179.626,570,1922,6.6
1922-03-28,-21.454,-68.13,136.4,1922,7.1
1922-04-26,35.2,139.8,35,1922,6.8
1922-05-15,40.3,144.2,35,1922,6.5
1922-06-02,7.404,127.299,35,1922,6.6
1922-06-12,23.198,-108.908,15,1922,6.6
1922-07-05,38.3,142,35,1922,6.5
1922-07-10,-19.287,-64.207,667.1,1922,6.6
1922-07-11,22,143,35,1922,6.6
1922-08-13,35.325,27.373,35,1922,6.6
1922-08-14,52.069,130.539,15,1922,6.6
1922-09-01,24.506,122.04,35,1922,7.5
1922-09-04,-10.83,-70.531,635.8,1922,6.7
1922-09-14,24.378,122.644,35,1922,7.1
1922-10-11,-16.125,-72.385,160,1922,7.6
1922-10-14,24.5,122,35,1922,6.9
1922-10-24,47.267,152.19,35,1922,7.3
1922-11-07,-28.441,-72.193,25,1922,7.1
1922-11-11,-28.553,-70.755,35,1922,8.7
1922-12-06,36.445,70.939,239.9,1922,7.3
1922-12-07,32.7,130.1,5,1922,6.9
1922-12-08,32.7,130.1,5,1922,6.5
1922-12-08,40.2,143.2,35,1922,6.8
1922-12-31,45.738,150.805,35,1922,7
1923-01-22,40.487,-125.324,15,1923,7.1
1923-02-01,-21.001,169.537,35,1923,6.7
1923-02-02,54.019,161.521,35,1923,7.1
1923-02-03,53.853,160.761,35,1923,8.5
1923-02-23,-0.681,122.996,35,1923,6.6
1923-02-24,55.937,162.623,35,1923,7.2
1923-03-02,7.487,124.928,86.6,1923,7.1
1923-03-16,6.495,127.058,35,1923,7
1923-03-24,30.553,101.258,25,1923,7.2
1923-04-13,55.415,162.585,35,1923,7.1
1923-04-19,2.41,117.313,35,1923,6.9
1923-04-23,27.885,125.511,35,1923,6.6
1923-05-01,-55.316,-25.844,15,1923,6.6
1923-05-04,55.765,-156.986,25,1923,7.1
1923-05-04,-27.062,-69.78,105.8,1923,6.7
1923-06-01,35.674,141.767,35,1923,7.1
1923-06-01,36,142,35,1923,7.1
1923-06-22,22.589,98.681,25,1923,7.2
1923-07-02,23.5,122.5,35,1923,6.7
1923-07-13,31,130.9,35,1923,7.1
1923-07-13,30.6,131.2,35,1923,6.6
1923-08-01,34.715,24.974,35,1923,6.5
1923-08-12,25.371,127.785,35,1923,6.6
1923-09-01,35.405,139.084,35,1923,7.9
1923-09-01,35.1,139.5,60,1923,6.5
1923-09-01,35.1,139.5,35,1923,7.3
1923-09-01,35.4,139.4,35,1923,6.6
1923-09-01,35.2,139.7,35,1923,6.6
1923-09-01,35.4,139.8,35,1923,7
1923-09-01,35.4,139,35,1923,6.7
1923-09-01,35.5,140.5,35,1923,6.5
1923-09-01,35.5,138.9,5,1923,6.8
1923-09-02,34.9,140.2,35,1923,7.6
1923-09-02,34.9,140.5,35,1923,7.1
1923-09-02,35.3,139.1,5,1923,6.5
1923-09-02,-15.538,-66.605,35,1923,6.8
1923-09-09,24.943,90.32,35,1923,7.1
1923-09-22,29.12,56.928,35,1923,6.7
1923-09-26,34.8,139.4,5,1923,6.7
1923-10-07,-1.201,129.486,35,1923,7.2
1923-11-02,-4.653,154.232,145.1,1923,7.2
1923-11-03,29.4,130.8,35,1923,6.8
1923-11-04,-4.539,153.107,148.5,1923,6.9
1923-11-05,29.646,129.636,35,1923,7.1
1923-11-06,29.2,130.4,35,1923,6.5
1923-12-04,33.3,134,5,1923,6.5
1924-01-14,35.5,139.2,5,1924,7.3
1924-01-16,-22.028,-177.909,350,1924,7
1924-01-21,56.619,145.166,35,1924,6.8
1924-02-29,-49.694,30.282,15,1924,6.6
1924-03-04,9.557,-83.844,35,1924,7
1924-03-05,-6.571,129.674,143.4,1924,6.6
1924-03-11,-3.503,-81.686,35,1924,6.6
1924-03-15,49.126,143.142,35,1924,6.9
1924-04-14,7.023,125.954,35,1924,8.2
1924-05-04,-21.504,-178.441,561.9,1924,7.2
1924-05-06,15.935,118.95,35,1924,7
1924-05-28,48.385,145.748,431.8,1924,7
1924-06-26,-56.407,158.489,15,1924,7.7
1924-06-30,44.737,147.416,139.6,1924,7.2
1924-07-03,36.632,83.903,35,1924,7.1
1924-07-06,7.051,-78.455,35,1924,6.6
1924-07-11,36.791,83.958,35,1924,7.1
1924-07-12,40.565,73.397,25,1924,6.6
1924-07-22,23.7,122,35,1924,6.8
1924-07-24,-49.862,159.824,35,1924,7
1924-07-29,-3.386,121.196,35,1924,6.6
1924-08-10,-30.865,-177.189,35,1924,6.6
1924-08-14,36.133,141.892,35,1924,7
1924-08-14,36.3,142.2,35,1924,6.7
1924-08-17,36,142.5,35,1924,6.6
1924-08-25,-44.863,34.929,25,1924,6.6
1924-08-25,36.2,142,35,1924,6.7
1924-08-30,8.645,126.531,35,1924,7.2
1924-09-13,39.864,41.876,35,1924,6.6
1924-09-18,36.3,140.2,35,1924,6.6
1924-10-13,36.522,70.831,179.4,1924,7.2
1924-10-18,2.814,-80.169,15,1924,6.6
1924-11-25,45.5,142,300,1924,6.7
1924-12-27,44.159,146.37,35,1924,7
1924-12-28,43.397,146.579,35,1924,7
1925-01-18,47.912,153.635,35,1925,7.2
1925-01-21,-55,-24,35,1925,6.6
1925-01-28,43.5,147.5,35,1925,6.9
1925-02-02,43,148,35,1925,6.8
1925-02-16,-58.005,-6.932,15,1925,6.6
1925-02-20,45.5,150.5,35,1925,7
1925-03-16,25.688,100.494,25,1925,7
1925-03-22,-18.581,168.529,35,1925,7.1
1925-04-11,-34.238,58.267,15,1925,6.8
1925-04-16,21.798,121.111,35,1925,7.1
1925-04-19,33.513,137.835,331.5,1925,6.6
1925-05-03,1.216,126.576,35,1925,7.1
1925-05-03,-34.107,57.95,15,1925,7
1925-05-05,9.717,123.138,35,1925,6.6
1925-05-15,-25.5,-70.546,35,1925,7.1
1925-05-19,-34.208,57.88,15,1925,6.6
1925-05-23,35.6,134.8,5,1925,6.6
1925-06-03,1.467,126.193,35,1925,7
1925-06-07,4.029,-76.079,35,1925,6.6
1925-06-09,-4.142,143.098,35,1925,7
1925-06-23,-0.11,-77.039,25,1925,6.6
1925-06-28,46.5,-111.473,15,1925,6.6
1925-07-07,17.362,-60.742,35,1925,6.6
1925-08-07,18.401,-101.263,35,1925,6.6
1925-08-19,55.132,167.68,35,1925,7
1925-10-05,12.216,-85.871,35,1925,6.6
1925-10-13,10.604,-42.129,15,1925,7
1925-11-10,-0.633,130.267,35,1925,7.2
1925-11-13,12.726,124.849,35,1925,7.2
1925-11-16,18.375,-106.809,25,1925,7
1925-12-19,-32.341,-110.414,15,1925,6.6
1925-12-22,20.538,101.667,15,1925,6.6
1926-01-18,-2.777,88.255,15,1926,6.6
1926-01-25,-9.994,159.027,35,1926,7.2
1926-02-08,12.011,-88.758,35,1926,7.1
1926-02-15,11.355,-91.794,35,1926,6.7
1926-03-17,11.984,-82.065,25,1926,6.7
1926-03-18,35.787,29.246,35,1926,6.7
1926-03-21,-60.631,-23.673,35,1926,7.1
1926-03-27,-8.563,160.554,35,1926,7.1
1926-04-01,34.152,136.923,356.2,1926,6.7
1926-04-12,-10.709,160.626,35,1926,7.2
1926-04-28,-22.665,-68.164,35,1926,7.1
1926-06-03,-15.048,168.192,77.2,1926,7.1
1926-06-20,-56.727,-26.803,35,1926,6.7
1926-06-26,36.605,26.888,101.8,1926,7.7
1926-06-28,-0.051,101.522,35,1926,6.6
1926-06-29,26.986,127.473,142.2,1926,7.4
1926-07-01,-3.131,100.561,35,1926,6.6
1926-07-10,0.732,126.112,35,1926,6.6
1926-07-26,35.887,135.583,336.1,1926,6.6
1926-08-03,-2.217,126.379,35,1926,6.6
1926-08-12,-23.139,-70.552,35,1926,6.6
1926-08-25,-23.007,171.822,35,1926,7
1926-08-30,36.901,22.996,85.2,1926,7.1
1926-09-02,-34.02,58.227,15,1926,6.9
1926-09-07,-3.541,146.188,35,1926,6.6
1926-09-10,-9.152,110.701,35,1926,7
1926-09-16,-9.674,159.519,35,1926,6.9
1926-10-03,-49.809,161.703,15,1926,7.3
1926-10-13,51.771,-175.361,35,1926,7
1926-10-26,-3.219,139.097,35,1926,7.5
1926-11-05,12.67,-86.736,35,1926,7.1
1926-12-25,1.822,116.881,35,1926,6.6
1927-01-24,-18.388,168.226,35,1927,7.1
1927-02-01,-6.704,154.972,35,1927,6.7
1927-02-16,46.617,153.073,35,1927,7
1927-02-25,-38.327,177.943,35,1927,6.6
1927-03-03,-6.617,121.807,35,1927,7
1927-03-07,35.802,134.924,9.6,1927,7.1
1927-04-01,-19.802,-177.478,35,1927,7
1927-04-13,15.434,120.722,175.4,1927,6.6
1927-04-14,-32.477,-69.675,35,1927,7.2
1927-04-19,15.25,120.454,139.1,1927,7.1
1927-05-22,37.386,102.311,25,1927,7.7
1927-06-03,-7.071,130.96,169,1927,7.2
1927-07-01,36.381,22.723,35,1927,7
1927-07-12,44.367,145.722,35,1927,6.6
1927-08-04,-6.809,125.768,474.1,1927,6.6
1927-08-05,37.873,142.191,35,1927,7.1
1927-08-08,50.329,155.728,105.6,1927,6.6
1927-08-10,-0.534,131.673,35,1927,7.1
1927-08-12,27.721,139.706,530,1927,6.6
1927-08-18,34.473,141.153,52,1927,6.9
1927-08-20,4.988,-82.196,15,1927,6.8
1927-08-24,23.118,120.237,35,1927,6.6
1927-09-03,10.871,-43.487,15,1927,6.7
1927-09-23,42.066,84.092,35,1927,6.6
1927-10-24,57.44,-136.373,15,1927,7.1
1927-11-04,34.915,-121.031,15,1927,7
1927-11-06,-6.86,129.434,217.2,1927,6.6
1927-11-14,70.033,128.69,15,1927,6.6
1927-11-14,-30.905,-70.975,35,1927,6.6
1927-11-16,6.746,125.538,44,1927,6.9
1927-11-21,-45.112,-73.622,15,1927,7.1
1927-11-26,-24.32,-66.963,179.3,1927,7
1927-12-28,55.663,160.039,35,1927,7.5
1928-01-05,-19.092,-63.79,561.2,1928,6.6
1928-01-06,0.155,35.748,15,1928,6.9
1928-02-07,-2.573,88.593,15,1928,6.6
1928-02-21,67.503,-172.504,15,1928,6.7
1928-03-09,-2.954,88.801,15,1928,7.7
1928-03-13,-7.213,153.873,35,1928,7
1928-03-16,-22.281,170.476,35,1928,7.5
1928-03-22,16.127,-96.505,35,1928,7.5
1928-03-29,31.682,137.73,433.9,1928,7
1928-04-09,-13.731,-70.628,35,1928,6.8
1928-04-14,42.402,25.667,15,1928,6.6
1928-04-18,42.386,25.087,15,1928,6.6
1928-04-27,-13.716,-70.529,35,1928,6.6
1928-05-14,-5.261,-78.559,35,1928,7.2
1928-05-27,39.813,142.999,35,1928,7.1
1928-06-15,12.732,120.819,35,1928,7
1928-06-15,13.007,120.748,35,1928,6.6
1928-06-17,16.028,-97.036,35,1928,7.7
1928-06-21,60.191,-147.538,35,1928,6.8
1928-06-29,-15.664,170.701,35,1928,7.1
1928-07-18,-5.359,-78.738,35,1928,6.9
1928-08-04,16.418,-98.266,35,1928,7.2
1928-08-10,36.636,70.49,35,1928,6.6
1928-08-12,1.834,127.243,35,1928,7
1928-08-24,-14.287,168.497,220,1928,7
1928-09-07,-5.495,147.001,140,1928,6.6
1928-09-21,-14.954,-70.331,242.5,1928,6.6
1928-09-22,-12.708,165.892,35,1928,6.7
1928-10-09,16.229,-97.55,35,1928,7.5
1928-10-15,28.351,67.094,35,1928,6.6
1928-11-20,-23.111,-69.931,35,1928,6.9
1928-11-22,-57.071,-3.312,15,1928,6.7
1928-11-28,-8.379,120.965,35,1928,6.9
1928-12-01,-35.086,-71.683,35,1928,7.7
1928-12-19,6.977,124.856,35,1928,7.3
1928-12-28,7.726,123.675,35,1928,6.7
1929-01-13,50.447,154.872,35,1929,7.4
1929-01-17,9.499,-64.381,35,1929,6.7
1929-02-01,36.459,70.931,207.9,1929,7
1929-02-02,-1.513,-21.784,15,1929,6.8
1929-02-06,48.528,152.84,137.6,1929,6.6
1929-02-22,10.482,-41.883,15,1929,7
1929-03-07,50.786,-169.524,25,1929,7.8
1929-03-09,-43.227,173.002,15.2,1929,6.7
1929-03-10,18.761,145.686,35,1929,6.6
1929-04-08,7.77,123.817,584,1929,6.6
1929-05-01,37.957,57.693,25,1929,7.1
1929-05-25,-7.363,-74.097,35,1929,6.6
1929-05-26,51.235,-130.556,15,1929,7
1929-05-30,-34.768,-67.598,35,1929,6.6
1929-06-02,34.045,137.08,348.4,1929,6.9
1929-06-04,6.021,125.639,35,1929,7.1
1929-06-12,-4.233,143.644,35,1929,6.6
1929-06-13,7.945,126.806,35,1929,7.1
1929-06-16,-41.831,172.292,35,1929,7.5
1929-06-27,-54.714,-29.549,35,1929,8
1929-07-05,51.424,-178.136,35,1929,7
1929-07-07,51.347,-177.91,35,1929,7.2
1929-08-19,24.087,121.662,35,1929,6.6
1929-10-19,-23.038,-68.737,35,1929,7.4
1929-11-15,7.522,142.735,25,1929,7.1
1929-11-18,44.539,-56.008,15,1929,7.4
1929-12-06,-55.456,-28.587,15,1929,6.6
1929-12-06,-56.758,-30.003,35,1929,6.6
1929-12-09,4.295,94.404,35,1929,6.7
1929-12-17,53.783,171.512,35,1929,7.7
1930-01-05,49.964,153.58,107.9,1930,7
1930-02-14,36.067,24.789,35,1930,6.6
1930-03-26,-7.714,125.755,35,1930,6.9
1930-03-30,-54.722,-28.861,35,1930,6.6
1930-04-21,-55.985,-26.14,35,1930,6.6
1930-04-30,-19.364,-175.329,95.3,1930,6.6
1930-05-01,49,154,140,1930,6.7
1930-05-05,17.665,96.543,35,1930,7.2
1930-05-06,38.152,44.685,25,1930,7.1
1930-05-23,34.134,139.774,127,1930,6.6
1930-06-04,-6.446,127.851,375.9,1930,6.6
1930-06-11,-5.873,148.886,35,1930,7.1
1930-07-02,25.641,90.245,35,1930,7.1
1930-07-22,44.418,147.598,114.3,1930,6.9
1930-08-18,-55.978,-26.734,47.4,1930,6.9
1930-09-30,-4.423,145.46,35,1930,6.6
1930-10-08,-13.459,168.867,35,1930,6.8
1930-10-24,18.351,146.57,35,1930,7
1930-11-08,3.792,121.965,638.9,1930,6.7
1930-11-09,-0.366,132.608,35,1930,6.7
1930-11-25,34.977,139.103,35,1930,6.9
1930-12-03,17.972,96.422,35,1930,7.3
1930-12-21,19.986,121.585,35,1930,7
1931-01-02,18.614,-107.205,25,1931,6.6
1931-01-15,16.053,-96.614,35,1931,7.8
1931-01-15,28.497,127.137,35,1931,6.6
1931-01-27,25.675,96.755,35,1931,7.6
1931-01-28,10.778,144.803,35,1931,7.1
1931-02-02,-39.772,176.025,35,1931,7.7
1931-02-10,-5.433,102.458,35,1931,7.1
1931-02-13,-39.479,176.813,35,1931,7.1
1931-02-20,44.43,135.642,356.7,1931,7.4
1931-02-27,2.093,126.237,35,1931,6.6
1931-03-02,-21.828,171.147,35,1931,7
1931-03-08,41.337,22.666,25,1931,6.6
1931-03-09,40.484,142.664,35,1931,7.7
1931-03-11,23.133,143.647,35,1931,6.6
1931-03-18,-33.825,-71.546,35,1931,7.1
1931-03-18,5.642,126.424,35,1931,6.8
1931-03-19,18.11,120.354,35,1931,6.7
1931-03-28,-7.369,129.491,150.9,1931,7.2
1931-03-29,42.918,143.866,89.7,1931,6.6
1931-04-03,-19.911,179.247,637.8,1931,6.6
1931-04-06,-6.631,155.016,35,1931,6.6
1931-04-24,-6.656,154.973,35,1931,6.7
1931-05-20,37.472,-16.072,25,1931,7.1
1931-07-18,-20.824,-68.394,35,1931,6.6
1931-07-18,54.277,160.998,42.3,1931,6.6
1931-07-21,-20.922,170.187,35,1931,6.9
1931-07-23,-6.653,155.446,400,1931,6.6
1931-08-07,-2.859,142.079,35,1931,7.1
1931-08-10,46.571,89.965,35,1931,7.9
1931-08-18,47.29,90.118,35,1931,7.2
1931-08-24,29.733,67.425,35,1931,6.7
1931-08-27,29.473,67.172,35,1931,7.1
1931-09-09,19.152,145.489,171.8,1931,7.1
1931-09-21,36.021,139.381,35,1931,6.6
1931-09-21,19.421,113.158,25,1931,6.6
1931-09-21,-37.961,177.811,101.3,1931,6.6
1931-09-25,-5.178,102.511,35,1931,7.3
1931-10-03,-10.932,161.016,35,1931,7.8
1931-10-03,-12.292,161.538,35,1931,6.6
1931-10-03,-12.684,163.187,35,1931,7
1931-10-03,-10.913,161.403,35,1931,7.1
1931-10-05,36.535,70.854,206.4,1931,6.6
1931-10-10,-9.968,161.194,50.2,1931,7.7
1931-10-10,-10.13,161.184,35,1931,6.6
1931-10-10,-9.878,161.334,35,1931,6.6
1931-10-10,-10.66,161.064,35,1931,6.6
1931-10-18,-26.765,-179.91,35,1931,6.6
1931-11-02,16.261,-96.67,35,1931,6.6
1931-11-02,32.003,131.945,42.2,1931,7.5
1931-11-20,-10.64,161.642,35,1931,6.6
1932-01-09,-6.083,154.445,387.6,1932,7.2
1932-01-20,-11.866,-77.386,35,1932,6.6
1932-01-29,-6.808,155.035,53.8,1932,7.1
1932-02-03,19.77,-75.85,25,1932,6.6
1932-02-23,-57.927,-12.052,15,1932,6.8
1932-03-14,8.149,-71.974,35,1932,6.6
1932-03-19,15.733,147.46,35,1932,6.6
1932-03-25,62.355,-153.451,35,1932,6.7
1932-03-26,-4.392,128.491,35,1932,6.6
1932-04-04,30.557,138.816,415.8,1932,6.6
1932-04-12,-4.797,152.654,85.9,1932,6.6
1932-05-14,0.258,126.169,35,1932,8.1
1932-05-21,12.364,-87.894,35,1932,6.7
1932-05-26,-25.399,179.049,568.8,1932,7.5
1932-06-03,19.457,-104.146,25,1932,7.9
1932-06-10,5.119,127.272,86.9,1932,6.6
1932-06-16,2.43,97.643,35,1932,6.6
1932-06-18,19.452,-103.632,54.3,1932,7.9
1932-06-22,19.028,-104.379,25,1932,6.7
1932-07-07,29.098,-113.318,15,1932,6.6
1932-07-12,26.238,-110.288,15,1932,6.6
1932-07-25,35.381,135.709,360.7,1932,6.6
1932-07-25,18.803,-103.942,35,1932,6.6
1932-08-12,52.418,-168.623,35,1932,6.6
1932-08-14,25.765,95.655,143.9,1932,7
1932-09-03,40.939,143.456,35,1932,6.6
1932-09-15,-38.956,177.455,35,1932,6.6
1932-09-23,44.486,138.722,350,1932,7
1932-09-26,40.333,23.732,35,1932,6.7
1932-10-02,11.273,-87.494,35,1932,6.6
1932-10-16,54.916,-159.655,25,1932,6.6
1932-10-30,54.829,-159.856,25,1932,6.6
1932-11-02,-22.977,-112.338,15,1932,6.6
1932-11-13,43.841,136.881,35,1932,7.1
1932-11-26,42.379,142.543,45.5,1932,6.6
1932-11-29,-32.331,-71.42,35,1932,6.6
1932-12-04,2.387,121.019,45.8,1932,7.1
1932-12-21,38.51,-118.084,15,1932,7.1
1932-12-25,39.771,96.69,25,1932,7.6
1932-12-31,-29.084,32.957,15,1932,6.6
1933-01-01,-14.754,167.502,147,1933,7
1933-01-21,-33.505,57.732,15,1933,7.1
1933-01-27,-15.693,-171.779,35,1933,6.6
1933-02-23,-20.297,-69.965,35,1933,7.2
1933-03-02,39.224,144.622,35,1933,8.4
1933-03-11,27.102,139.977,550.8,1933,6.6
1933-03-17,54.857,161.601,35,1933,7
1933-03-17,6.262,127.218,50.5,1933,6.6
1933-04-09,39.398,143.658,35,1933,6.6
1933-04-23,36.516,27.15,35,1933,6.6
1933-04-27,60.987,-151.002,35,1933,6.9
1933-05-08,17.332,-100.901,35,1933,6.6
1933-06-18,38.28,142.51,35,1933,7.2
1933-06-24,-5.522,104.434,35,1933,7.3
1933-07-09,44.546,150.246,35,1933,6.6
1933-07-20,38.692,144.861,35,1933,6.6
1933-07-22,52.592,-168.935,35,1933,6.6
1933-07-24,-16.282,-173.094,35,1933,6.6
1933-08-25,31.81,103.541,25,1933,7.3
1933-08-28,-59.439,-26.643,35,1933,7.2
1933-09-02,30.262,139.031,424.5,1933,6.6
1933-09-06,-21.948,-179.243,587.4,1933,7
1933-09-09,-12.407,166.464,35,1933,6.7
1933-09-24,51.775,-176.726,35,1933,6.6
1933-09-25,38.321,87.167,45.8,1933,6.6
1933-10-02,-2.044,-81.099,35,1933,6.7
1933-10-25,-23.686,-66.65,206.5,1933,7
1933-10-26,-60.29,-59.301,15,1933,6.6
1933-11-20,72.996,-70.116,15,1933,7.1
1933-11-22,-5.603,151.701,35,1933,6.6
1933-12-04,46.192,144.592,352.6,1933,7.1
1933-12-12,-4.294,153.154,35,1933,6.6
1934-01-03,53.929,156.28,35,1934,6.7
1934-01-15,26.773,86.762,35,1934,8
1934-01-28,16.857,-99.643,35,1934,6.6
1934-02-03,-5.851,151.264,35,1934,6.6
1934-02-14,17.404,119.19,35,1934,7.5
1934-02-24,22.878,144.067,35,1934,7.2
1934-02-28,-5.234,149.484,35,1934,7.1
1934-03-01,-40.925,-72.877,35,1934,7.3
1934-03-05,-40.643,175.738,35,1934,7.3
1934-03-13,-11.455,164.392,35,1934,6.6
1934-03-16,-4.891,145.504,35,1934,6.6
1934-03-18,50.187,156.278,35,1934,6.6
1934-03-24,-10.065,160.803,35,1934,7.1
1934-04-06,37.302,141.78,35,1934,6.6
1934-04-10,-6.976,115.779,35,1934,6.6
1934-04-11,-20.463,170.56,35,1934,6.6
1934-04-15,7.526,126.857,35,1934,7.1
1934-05-01,3.783,97.937,144.7,1934,6.9
1934-05-04,61.519,-147.599,35,1934,7.1
1934-05-13,-4.889,153.842,35,1934,6.6
1934-06-09,-6.07,147.299,35,1934,6.7
1934-06-13,44.2,147.4,112.1,1934,6.7
1934-06-13,27.428,62.594,35,1934,7
1934-06-18,60.785,-151.244,50.2,1934,6.6
1934-06-24,-23.198,-68.58,102.3,1934,6.7
1934-06-29,-7.083,123.166,647.7,1934,7
1934-07-18,8.045,-82.48,25,1934,7.6
1934-07-18,7.601,-82.298,15,1934,6.9
1934-07-18,-11.907,166.731,35,1934,7.8
1934-07-19,-12.561,165.949,15.8,1934,6.6
1934-07-19,-0.793,133.354,35,1934,7
1934-07-19,-13.254,166.262,35,1934,6.7
1934-07-21,-11.139,165.503,35,1934,7.1
1934-07-21,8.189,-82.786,25,1934,6.6
1934-07-22,35.712,70.683,35,1934,6.6
1934-07-28,55.587,-156.677,25,1934,6.6
1934-08-07,-13.055,166.851,35,1934,6.7
1934-08-12,8.03,126.776,35,1934,7
1934-10-10,-23.748,179.782,529.8,1934,7.2
1934-10-26,-6.626,124.035,643.9,1934,6.6
1934-10-26,29.373,131.392,35,1934,6.6
1934-11-27,2.226,127.395,35,1934,6.6
1934-11-30,18.679,-105.319,25,1934,7
1934-12-04,-19.298,-69.752,35,1934,6.7
1934-12-15,31.013,89.08,35,1934,7.1
1934-12-15,-23.568,-179.689,496.9,1934,6.7
1934-12-31,32.685,-115.761,15,1934,7.1
1935-01-01,-15.719,-174.526,35,1935,7
1935-01-23,52.517,-169.461,35,1935,6.6
1935-02-22,53.273,175.017,35,1935,7.1
1935-02-25,36.084,24.703,35,1935,6.6
1935-04-11,36.432,53.621,35,1935,6.6
1935-04-19,31.243,15.3,15,1935,7.1
1935-04-20,24.364,120.613,35,1935,7.1
1935-05-14,-58.946,-26.065,35,1935,6.9
1935-05-21,-5.695,146.295,35,1935,6.6
1935-05-24,12.188,125.041,35,1935,6.6
1935-05-30,28.894,66.176,35,1935,8.1
1935-06-24,-15.55,167.872,141.6,1935,7.1
1935-06-29,18.54,-103.659,35,1935,6.7
1935-07-17,-59.779,-24.025,35,1935,6.6
1935-07-29,-21.537,-177.919,454.9,1935,7.1
1935-08-03,4.43,96.326,35,1935,7
1935-08-17,-22.098,171.646,35,1935,7.2
1935-09-04,22.259,121.257,35,1935,7.1
1935-09-09,6.228,141.717,35,1935,7
1935-09-11,43.29,146.634,35,1935,7.2
1935-09-15,-25.749,-113.22,15,1935,6.6
1935-09-20,-3.92,141.33,35,1935,8.1
1935-09-20,-3.583,142.905,35,1935,7
1935-10-02,43.202,146.83,35,1935,6.9
1935-10-12,40.266,143.318,35,1935,7.1
1935-10-18,40.394,144.156,35,1935,7.1
1935-10-18,12.322,141.705,35,1935,6.9
1935-11-01,21.148,103.082,15,1935,6.6
1935-11-14,-5.291,152.155,35,1935,6.6
1935-12-14,-9.545,-70.786,629.8,1935,6.7
1935-12-14,14.718,-92.484,35,1935,7.2
1935-12-15,-9.59,161.145,35,1935,7.5
1935-12-17,22.525,125.747,25,1935,7.1
1935-12-24,2.753,-79.293,15,1935,6.6
1935-12-28,-0.345,98.147,35,1935,7.8
1936-01-02,-9.483,119.361,35,1936,6.6
1936-01-02,-0.279,98.872,35,1936,7
1936-01-14,-60.53,-22.38,35,1936,6.8
1936-01-14,-28.922,-62.624,601.7,1936,6.7
1936-01-20,6.031,127.13,35,1936,7
1936-02-07,35.633,103.265,25,1936,6.6
1936-02-08,-5.247,145.772,50,1936,6.6
1936-02-10,-18.528,-177.709,487.2,1936,6.6
1936-02-15,-4.362,133.285,35,1936,7.1
1936-02-21,-5,144.5,75,1936,6.7
1936-02-22,-48.945,164.225,25,1936,6.8
1936-02-22,-48.592,163.782,25,1936,6.6
1936-02-27,-7.613,127.383,181.7,1936,6.6
1936-03-22,-8.45,157.437,35,1936,6.7
1936-04-01,4.165,126.521,35,1936,7.7
1936-04-12,7.3,137.564,41.7,1936,6.6
1936-04-19,-7.674,156.473,35,1936,7.2
1936-04-26,28.733,103.497,25,1936,6.6
1936-05-16,28.675,103.684,25,1936,6.6
1936-05-19,-9.245,123.836,147.7,1936,6.6
1936-05-27,28.345,83.283,35,1936,7
1936-05-28,10.286,-103.77,15,1936,6.6
1936-06-05,0.369,123.797,179.2,1936,6.6
1936-06-09,-0.134,98.956,35,1936,6.6
1936-06-10,-5.5,147,190,1936,7
1936-06-29,36.502,70.836,222.2,1936,6.6
1936-06-30,51.274,160.885,35,1936,7.2
1936-07-05,5.856,127.024,35,1936,7.3
1936-07-13,-24.715,-70.023,35,1936,7.1
1936-07-26,-24.204,-70.632,35,1936,6.6
1936-08-13,8.588,126.553,35,1936,6.6
1936-08-22,21.949,121.186,35,1936,7.2
1936-08-23,5.296,94.759,35,1936,7.1
1936-09-07,-57.862,-32.105,15,1936,6.6
1936-09-19,3.648,97.551,35,1936,7.1
1936-10-05,1.633,126.237,35,1936,7
1936-10-19,-2.158,126.24,35,1936,6.6
1936-10-29,13.203,145.414,35,1936,6.6
1936-11-02,47.28,154.258,35,1936,6.8
1936-11-02,38.337,142.151,35,1936,7.1
1936-11-13,56.038,163.458,35,1936,7.1
1936-12-26,-30.805,-178.137,35,1936,6.7
1936-12-29,-4.598,153.671,35,1936,6.9
1937-01-07,35.404,97.667,15,1937,7.6
1937-01-23,-5.29,152.757,35,1937,7
1937-01-25,-10.847,162.794,35,1937,7.1
1937-02-21,44.241,149.605,56,1937,7.3
1937-03-29,-16.203,-71.071,95.8,1937,6.6
1937-04-05,-0.685,133.693,44.4,1937,6.7
1937-04-16,-20.768,-177.144,348.8,1937,7.5
1937-05-12,-4.734,144.587,35,1937,6.6
1937-06-21,-8.443,-79.853,42,1937,7.1
1937-07-01,3.123,95.787,35,1937,6.6
1937-07-02,-13.857,167.049,35,1937,7
1937-07-04,-11.293,163.955,35,1937,6.7
1937-07-19,-1.978,-76.397,184.2,1937,7.1
